"Time (s)","Pressure (hPa)"
6.589991930E3,9.258059082E2
6.590091930E3,9.258176270E2
6.590191930E3,9.258295288E2
6.590291930E3,9.258413696E2
6.590391930E3,9.258660889E2
6.590491930E3,9.258786011E2
6.590591930E3,9.258909302E2
6.590691930E3,9.259034424E2
6.590791930E3,9.259285889E2
6.590891930E3,9.259414062E2
6.590991930E3,9.259542236E2
6.591091930E3,9.259670410E2
6.591191930E3,9.259942017E2
6.591291930E3,9.260085449E2
6.591391930E3,9.260232544E2
6.591491930E3,9.260379639E2
6.591591930E3,9.260668335E2
6.591691930E3,9.260809326E2
6.591791930E3,9.260954590E2
6.591891930E3,9.261101074E2
6.591991930E3,9.261251221E2
6.592091930E3,9.261566772E2
6.592191930E3,9.261723022E2
6.592291930E3,9.261882324E2
6.592391930E3,9.262040405E2
6.592491930E3,9.262359009E2
6.592591930E3,9.262518311E2
6.592691930E3,9.262679443E2
6.592791930E3,9.262840576E2
6.592891930E3,9.263162231E2
6.592991930E3,9.263323364E2
6.593091930E3,9.263480835E2
6.593191930E3,9.263638916E2
6.593291930E3,9.263952637E2
6.593391930E3,9.264107666E2
6.593491930E3,9.264260864E2
6.593591930E3,9.264414062E2
6.593691930E3,9.264707642E2
6.593791930E3,9.264854736E2
6.593891930E3,9.264996948E2
6.593991930E3,9.265139160E2
6.594091930E3,9.265424805E2
6.594191930E3,9.265570068E2
6.594291930E3,9.265717163E2
6.594391930E3,9.265865479E2
6.594491930E3,9.266174927E2
6.594591930E3,9.266334229E2
6.594691930E3,9.266495361E2
6.594791930E3,9.266657715E2
6.594891930E3,9.266992188E2
6.594991930E3,9.267160645E2
6.595091930E3,9.267332764E2
6.595191930E3,9.267507324E2
6.595291930E3,9.267876587E2
6.595391930E3,9.268065186E2
6.595491930E3,9.268257446E2
6.595591930E3,9.268454590E2
6.595691930E3,9.268851318E2
6.595791930E3,9.269048462E2
6.595891930E3,9.269238892E2
6.595991930E3,9.269459229E2
6.596091930E3,9.269819946E2
6.596191930E3,9.269998169E2
6.596291930E3,9.270174561E2
6.596391930E3,9.270344849E2
6.596491930E3,9.270684204E2
6.596591930E3,9.270851440E2
6.596691930E3,9.271015625E2
6.596791930E3,9.271171875E2
6.596891930E3,9.271471558E2
6.596991930E3,9.271612549E2
6.597091930E3,9.271752930E2
6.597191930E3,9.271885986E2
6.597291930E3,9.272146606E2
6.597391930E3,9.272277832E2
6.597491930E3,9.272404785E2
6.597591930E3,9.272529297E2
6.597691930E3,9.272779541E2
6.597791930E3,9.272897949E2
6.597891930E3,9.273013916E2
6.597991930E3,9.273123169E2
6.598091930E3,9.273229370E2
6.598191930E3,9.273437500E2
6.598291930E3,9.273544922E2
6.598391930E3,9.273651123E2
6.598491930E3,9.273759155E2
6.598591930E3,9.273967285E2
6.598691930E3,9.274069824E2
6.598791930E3,9.274169922E2
6.598891930E3,9.274266968E2
6.598991930E3,9.274464111E2
6.599091930E3,9.274560547E2
6.599191930E3,9.274662476E2
6.599291930E3,9.274762573E2
6.599391930E3,9.274962158E2
6.599491930E3,9.275064087E2
6.599591930E3,9.275160522E2
6.599691930E3,9.275259399E2
6.599791930E3,9.275465698E2
6.599891930E3,9.275574951E2
6.599991930E3,9.275692139E2
6.600091930E3,9.275815430E2
6.600191930E3,9.276068726E2
6.600291930E3,9.276196899E2
6.600391930E3,9.276329346E2
6.600491930E3,9.276463623E2
6.600591930E3,9.276748047E2
6.600691930E3,9.276896973E2
6.600791930E3,9.277053223E2
6.600891930E3,9.277213745E2
6.600991930E3,9.277543335E2
6.601091930E3,9.277713623E2
6.601191930E3,9.277885742E2
6.601291930E3,9.278060913E2
6.601391930E3,9.278415527E2
6.601491930E3,9.278594971E2
6.601591930E3,9.278776245E2
6.601691930E3,9.278954468E2
6.601791930E3,9.279309082E2
6.601891930E3,9.279485474E2
6.601991930E3,9.279663696E2
6.602091930E3,9.279844971E2
6.602191930E3,9.280212402E2
6.602291930E3,9.280397949E2
6.602391930E3,9.280581055E2
6.602491930E3,9.280764160E2
6.602591930E3,9.281121826E2
6.602691930E3,9.281298218E2
6.602791930E3,9.281467285E2
6.602891930E3,9.281630859E2
6.602991930E3,9.281951294E2
6.603091930E3,9.282131348E2
6.603191930E3,9.282282715E2
6.603291930E3,9.282434082E2
6.603391930E3,9.282737427E2
6.603491930E3,9.282883911E2
6.603591930E3,9.283032837E2
6.603691930E3,9.283179321E2
6.603791930E3,9.283321533E2
6.603891930E3,9.283607788E2
6.603991930E3,9.283751221E2
6.604091930E3,9.283895264E2
6.604191930E3,9.284037476E2
6.604291930E3,9.284328003E2
6.604391930E3,9.284474487E2
6.604491930E3,9.284620361E2
6.604591930E3,9.284766846E2
6.604691930E3,9.285060425E2
6.604791930E3,9.285206299E2
6.604891930E3,9.285351562E2
6.604991930E3,9.285496826E2
6.605091930E3,9.285785522E2
6.605191930E3,9.285932617E2
6.605291930E3,9.286085815E2
6.605391930E3,9.286242065E2
6.605491930E3,9.286579590E2
6.605591930E3,9.286755981E2
6.605691930E3,9.286932373E2
6.605791930E3,9.287109375E2
6.605891930E3,9.287449951E2
6.605991930E3,9.287614136E2
6.606091930E3,9.287774658E2
6.606191930E3,9.287932739E2
6.606291930E3,9.288240356E2
6.606391930E3,9.288393555E2
6.606491930E3,9.288546753E2
6.606591930E3,9.288701172E2
6.606691930E3,9.289007568E2
6.606791930E3,9.289163818E2
6.606891930E3,9.289320068E2
6.606991930E3,9.289478149E2
6.607091930E3,9.289793701E2
6.607191930E3,9.289949951E2
6.607291930E3,9.290104370E2
6.607391930E3,9.290257568E2
6.607491930E3,9.290556030E2
6.607591930E3,9.290700073E2
6.607691930E3,9.290841675E2
6.607791930E3,9.290982666E2
6.607891930E3,9.291253052E2
6.607991930E3,9.291385498E2
6.608091930E3,9.291512451E2
6.608191930E3,9.291638794E2
6.608291930E3,9.291895142E2
6.608391930E3,9.292023315E2
6.608491930E3,9.292155762E2
6.608591930E3,9.292288818E2
6.608691930E3,9.292556152E2
6.608791930E3,9.292688599E2
6.608891930E3,9.292823486E2
6.608991930E3,9.292957764E2
6.609091930E3,9.293092041E2
6.609191930E3,9.293362427E2
6.609291930E3,9.293494873E2
6.609391930E3,9.293629761E2
6.609491930E3,9.293764038E2
6.609591930E3,9.294030762E2
6.609691930E3,9.294161987E2
6.609791930E3,9.294293823E2
6.609891930E3,9.294446411E2
6.609991930E3,9.294704590E2
6.610091930E3,9.294832764E2
6.610191930E3,9.294960938E2
6.610291930E3,9.295085449E2
6.610391930E3,9.295338745E2
6.610491930E3,9.295468750E2
6.610591930E3,9.295596924E2
6.610691930E3,9.295724487E2
6.610791930E3,9.295971680E2
6.610891930E3,9.296091919E2
6.610991930E3,9.296210938E2
6.611091930E3,9.296328125E2
6.611191930E3,9.296559448E2
6.611291930E3,9.296677856E2
6.611391930E3,9.296795044E2
6.611491930E3,9.296915283E2
6.611591930E3,9.297159424E2
6.611691930E3,9.297282715E2
6.611791930E3,9.297409058E2
6.611891930E3,9.297539062E2
6.611991930E3,9.297807617E2
6.612091930E3,9.297943726E2
6.612191930E3,9.298081055E2
6.612291930E3,9.298217163E2
6.612391930E3,9.298485718E2
6.612491930E3,9.298621826E2
6.612591930E3,9.298759155E2
6.612691930E3,9.298903198E2
6.612791930E3,9.299191895E2
6.612891930E3,9.299337158E2
6.612991930E3,9.299484253E2
6.613091930E3,9.299629517E2
6.613191930E3,9.299921875E2
6.613291930E3,9.300068359E2
6.613391930E3,9.300215454E2
6.613491930E3,9.300365601E2
6.613591930E3,9.300671387E2
6.613691930E3,9.300826416E2
6.613791930E3,9.300980835E2
6.613891930E3,9.301137085E2
6.613991930E3,9.301437378E2
6.614091930E3,9.301583862E2
6.614191930E3,9.301727905E2
6.614291930E3,9.301865234E2
6.614391930E3,9.302134399E2
6.614491930E3,9.302263794E2
6.614591930E3,9.302393799E2
6.614691930E3,9.302518311E2
6.614791930E3,9.302763672E2
6.614891930E3,9.302883911E2
6.614991930E3,9.303001099E2
6.615091930E3,9.303118286E2
6.615191930E3,9.303235474E2
6.615291930E3,9.303476562E2
6.615391930E3,9.303601074E2
6.615491930E3,9.303726196E2
6.615591930E3,9.303851318E2
6.615691930E3,9.304105835E2
6.615791930E3,9.304234009E2
6.615891930E3,9.304367065E2
6.615991930E3,9.304498291E2
6.616091930E3,9.304769897E2
6.616191930E3,9.304907837E2
6.616291930E3,9.305051270E2
6.616391930E3,9.305198364E2
6.616491930E3,9.305501099E2
6.616591930E3,9.305656128E2
6.616691930E3,9.305818481E2
6.616791930E3,9.305980835E2
6.616891930E3,9.306315308E2
6.616991930E3,9.306516724E2
6.617091930E3,9.306693726E2
6.617191930E3,9.306871948E2
6.617291930E3,9.307238770E2
6.617391930E3,9.307427979E2
6.617491930E3,9.307617188E2
6.617591930E3,9.307804565E2
6.617691930E3,9.308179321E2
6.617791930E3,9.308362427E2
6.617891930E3,9.308544922E2
6.617991930E3,9.308726196E2
6.618091930E3,9.309088745E2
6.618191930E3,9.309270020E2
6.618291930E3,9.309450073E2
6.618391930E3,9.309627686E2
6.618491930E3,9.309984131E2
6.618591930E3,9.310163574E2
6.618691930E3,9.310343628E2
6.618791930E3,9.310526123E2
6.618891930E3,9.310887451E2
6.618991930E3,9.311063843E2
6.619091930E3,9.311237183E2
6.619191930E3,9.311407471E2
6.619291930E3,9.311741943E2
6.619391930E3,9.311904297E2
6.619491930E3,9.312063599E2
6.619591930E3,9.312219849E2
6.619691930E3,9.312526245E2
6.619791930E3,9.312673340E2
6.619891930E3,9.312819824E2
6.619991930E3,9.312966919E2
6.620091930E3,9.313260498E2
6.620191930E3,9.313405762E2
6.620291930E3,9.313549805E2
6.620391930E3,9.313692017E2
6.620491930E3,9.313968506E2
6.620591930E3,9.314102783E2
6.620691930E3,9.314234009E2
6.620791930E3,9.314364014E2
6.620891930E3,9.314624634E2
6.620991930E3,9.314754639E2
6.621091930E3,9.314882812E2
6.621191930E3,9.315012207E2
6.621291930E3,9.315138550E2
6.621391930E3,9.315382690E2
6.621491930E3,9.315501099E2
6.621591930E3,9.315615234E2
6.621691930E3,9.315724487E2
6.621791930E3,9.315934448E2
6.621891930E3,9.316033936E2
6.621991930E3,9.316135864E2
6.622091930E3,9.316239014E2
6.622191930E3,9.316443481E2
6.622291930E3,9.316544800E2
6.622391930E3,9.316644897E2
6.622491930E3,9.316744995E2
6.622591930E3,9.316956177E2
6.622691930E3,9.317067261E2
6.622791930E3,9.317180786E2
6.622891930E3,9.317294922E2
6.622991930E3,9.317531128E2
6.623091930E3,9.317653198E2
6.623191930E3,9.317773438E2
6.623291930E3,9.317896729E2
6.623391930E3,9.318146362E2
6.623491930E3,9.318276367E2
6.623591930E3,9.318407593E2
6.623691930E3,9.318538818E2
6.623791930E3,9.318803101E2
6.623891930E3,9.318932495E2
6.623991930E3,9.319060669E2
6.624091930E3,9.319191895E2
6.624191930E3,9.319464111E2
6.624291930E3,9.319607544E2
6.624391930E3,9.319752808E2
6.624491930E3,9.319901123E2
6.624591930E3,9.320196533E2
6.624691930E3,9.320346680E2
6.624791930E3,9.320494995E2
6.624891930E3,9.320643311E2
6.624991930E3,9.320943604E2
6.625091930E3,9.321090698E2
6.625191930E3,9.321235962E2
6.625291930E3,9.321379395E2
6.625391930E3,9.321691895E2
6.625491930E3,9.321838989E2
6.625591930E3,9.321984253E2
6.625691930E3,9.322130737E2
6.625791930E3,9.322412109E2
6.625891930E3,9.322548218E2
6.625991930E3,9.322688599E2
6.626091930E3,9.322829590E2
6.626191930E3,9.323112183E2
6.626291930E3,9.323256226E2
6.626391930E3,9.323401489E2
6.626491930E3,9.323541870E2
6.626591930E3,9.323821411E2
6.626691930E3,9.323954468E2
6.626791930E3,9.324082642E2
6.626891930E3,9.324213867E2
6.626991930E3,9.324473267E2
6.627091930E3,9.324610596E2
6.627191930E3,9.324746704E2
6.627291930E3,9.324884033E2
6.627391930E3,9.325020142E2
6.627491930E3,9.325280762E2
6.627591930E3,9.325410767E2
6.627691930E3,9.325534058E2
6.627791930E3,9.325659180E2
6.627891930E3,9.325913696E2
6.627991930E3,9.326043701E2
6.628091930E3,9.326179199E2
6.628191930E3,9.326317139E2
6.628291930E3,9.326599731E2
6.628391930E3,9.326744995E2
6.628491930E3,9.326892090E2
6.628591930E3,9.327042236E2
6.628691930E3,9.327341919E2
6.628791930E3,9.327492065E2
6.628891930E3,9.327642212E2
6.628991930E3,9.327794800E2
6.629091930E3,9.328110962E2
6.629191930E3,9.328270264E2
6.629291930E3,9.328432617E2
6.629391930E3,9.328596802E2
6.629491930E3,9.328924561E2
6.629591930E3,9.329090576E2
6.629691930E3,9.329254761E2
6.629791930E3,9.329423218E2
6.629891930E3,9.329763794E2
6.629991930E3,9.329934082E2
6.630091930E3,9.330107422E2
6.630191930E3,9.330287476E2
6.630291930E3,9.330656128E2
6.630391930E3,9.330846558E2
6.630491930E3,9.331040649E2
6.630591930E3,9.331239014E2
6.630691930E3,9.331638794E2
6.630791930E3,9.331840210E2
6.630891930E3,9.332042236E2
6.630991930E3,9.332238770E2
6.631091930E3,9.332632446E2
6.631191930E3,9.332829590E2
6.631291930E3,9.333026123E2
6.631391930E3,9.333223267E2
6.631491930E3,9.333613892E2
6.631591930E3,9.333809204E2
6.631691930E3,9.334002686E2
6.631791930E3,9.334193726E2
6.631891930E3,9.334563599E2
6.631991930E3,9.334746704E2
6.632091930E3,9.334927979E2
6.632191930E3,9.335106201E2
6.632291930E3,9.335462036E2
6.632391930E3,9.335639038E2
6.632491930E3,9.335810547E2
6.632591930E3,9.335979614E2
6.632691930E3,9.336309204E2
6.632791930E3,9.336470337E2
6.632891930E3,9.336629639E2
6.632991930E3,9.336788940E2
6.633091930E3,9.336948242E2
6.633191930E3,9.337271729E2
6.633291930E3,9.337468262E2
6.633391930E3,9.337637329E2
6.633491930E3,9.337809448E2
6.633591930E3,9.338148193E2
6.633691930E3,9.338310547E2
6.633791930E3,9.338473511E2
6.633891930E3,9.338629761E2
6.633991930E3,9.338942261E2
6.634091930E3,9.339096680E2
6.634191930E3,9.339249878E2
6.634291930E3,9.339401245E2
6.634391930E3,9.339698486E2
6.634491930E3,9.339838867E2
6.634591930E3,9.339979248E2
6.634691930E3,9.340115356E2
6.634791930E3,9.340387573E2
6.634891930E3,9.340520020E2
6.634991930E3,9.340653076E2
6.635091930E3,9.340788574E2
6.635191930E3,9.341066895E2
6.635291930E3,9.341212158E2
6.635391930E3,9.341360474E2
6.635491930E3,9.341510620E2
6.635591930E3,9.341813965E2
6.635691930E3,9.341968384E2
6.635791930E3,9.342118530E2
6.635891930E3,9.342268677E2
6.635991930E3,9.342556152E2
6.636091930E3,9.342687378E2
6.636191930E3,9.342813721E2
6.636291930E3,9.342937012E2
6.636391930E3,9.343175049E2
6.636491930E3,9.343293457E2
6.636591930E3,9.343412476E2
6.636691930E3,9.343529663E2
6.636791930E3,9.343771362E2
6.636891930E3,9.343898315E2
6.636991930E3,9.344027710E2
6.637091930E3,9.344163818E2
6.637191930E3,9.344446411E2
6.637291930E3,9.344604492E2
6.637391930E3,9.344765625E2
6.637491930E3,9.344932861E2
6.637591930E3,9.345274658E2
6.637691930E3,9.345451050E2
6.637791930E3,9.345626221E2
6.637891930E3,9.345799561E2
6.637991930E3,9.346149902E2
6.638091930E3,9.346318359E2
6.638191930E3,9.346485596E2
6.638291930E3,9.346649780E2
6.638391930E3,9.346974487E2
6.638491930E3,9.347130737E2
6.638591930E3,9.347283936E2
6.638691930E3,9.347440186E2
6.638791930E3,9.347752686E2
6.638891930E3,9.347908936E2
6.638991930E3,9.348065186E2
6.639091930E3,9.348217163E2
6.639191930E3,9.348502808E2
6.639291930E3,9.348645020E2
6.639391930E3,9.348786011E2
6.639491930E3,9.348929443E2
6.639591930E3,9.349215698E2
6.639691930E3,9.349349976E2
6.639791930E3,9.349478149E2
6.639891930E3,9.349599609E2
6.639991930E3,9.349718628E2
6.640091930E3,9.349956055E2
6.640191930E3,9.350075073E2
6.640291930E3,9.350192261E2
6.640391930E3,9.350307617E2
6.640491930E3,9.350532837E2
6.640591930E3,9.350643311E2
6.640691930E3,9.350754395E2
6.640791930E3,9.350865479E2
6.640891930E3,9.351087036E2
6.640991930E3,9.351199951E2
6.641091930E3,9.351315308E2
6.641191930E3,9.351431274E2
6.641291930E3,9.351672974E2
6.641391930E3,9.351796875E2
6.641491930E3,9.351923218E2
6.641591930E3,9.352051392E2
6.641691930E3,9.352321777E2
6.641791930E3,9.352463989E2
6.641891930E3,9.352609253E2
6.641991930E3,9.352754517E2
6.642091930E3,9.353057861E2
6.642191930E3,9.353214111E2
6.642291930E3,9.353368530E2
6.642391930E3,9.353524780E2
6.642491930E3,9.353832397E2
6.642591930E3,9.353985596E2
6.642691930E3,9.354138794E2
6.642791930E3,9.354290161E2
6.642891930E3,9.354588623E2
6.642991930E3,9.354732666E2
6.643091930E3,9.354874878E2
6.643191930E3,9.355020142E2
6.643291930E3,9.355338745E2
6.643391930E3,9.355491943E2
6.643491930E3,9.355646362E2
6.643591930E3,9.355801392E2
6.643691930E3,9.356115112E2
6.643791930E3,9.356273193E2
6.643891930E3,9.356427612E2
6.643991930E3,9.356582642E2
6.644091930E3,9.356893311E2
6.644191930E3,9.357049561E2
6.644291930E3,9.357207642E2
6.644391930E3,9.357365112E2
6.644491930E3,9.357685547E2
6.644591930E3,9.357846680E2
6.644691930E3,9.358005981E2
6.644791930E3,9.358167114E2
6.644891930E3,9.358490601E2
6.644991930E3,9.358652954E2
6.645091930E3,9.358817139E2
6.645191930E3,9.358982544E2
6.645291930E3,9.359315186E2
6.645391930E3,9.359479370E2
6.645491930E3,9.359641724E2
6.645591930E3,9.359799805E2
6.645691930E3,9.360101318E2
6.645791930E3,9.360249634E2
6.645891930E3,9.360394897E2
6.645991930E3,9.360541992E2
6.646091930E3,9.360840454E2
6.646191930E3,9.360993652E2
6.646291930E3,9.361146851E2
6.646391930E3,9.361303101E2
6.646491930E3,9.361616821E2
6.646591930E3,9.361771851E2
6.646691930E3,9.361926270E2
6.646791930E3,9.362079468E2
6.646891930E3,9.362235718E2
6.646991930E3,9.362553101E2
6.647091930E3,9.362715454E2
6.647191930E3,9.362879639E2
6.647291930E3,9.363049927E2
6.647391930E3,9.363398438E2
6.647491930E3,9.363572998E2
6.647591930E3,9.363746948E2
6.647691930E3,9.363918457E2
6.647791930E3,9.364259033E2
6.647891930E3,9.364426270E2
6.647991930E3,9.364591675E2
6.648091930E3,9.364755859E2
6.648191930E3,9.365082397E2
6.648291930E3,9.365243530E2
6.648391930E3,9.365405884E2
6.648491930E3,9.365567017E2
6.648591930E3,9.365882568E2
6.648691930E3,9.366040649E2
6.648791930E3,9.366193237E2
6.648891930E3,9.366340332E2
6.648991930E3,9.366622925E2
6.649091930E3,9.366759033E2
6.649191930E3,9.366892090E2
6.649291930E3,9.367021484E2
6.649391930E3,9.367276611E2
6.649491930E3,9.367402954E2
6.649591930E3,9.367529297E2
6.649691930E3,9.367654419E2
6.649791930E3,9.367904663E2
6.649891930E3,9.368026123E2
6.649991930E3,9.368148193E2
6.650091930E3,9.368268433E2
6.650191930E3,9.368502808E2
6.650291930E3,9.368618774E2
6.650391930E3,9.368734131E2
6.650491930E3,9.368851318E2
6.650591930E3,9.369087524E2
6.650691930E3,9.369204712E2
6.650791930E3,9.369320068E2
6.650891930E3,9.369428101E2
6.650991930E3,9.369643555E2
6.651091930E3,9.369752808E2
6.651191930E3,9.369860840E2
6.651291930E3,9.369970093E2
6.651391930E3,9.370187378E2
6.651491930E3,9.370296631E2
6.651591930E3,9.370405884E2
6.651691930E3,9.370518799E2
6.651791930E3,9.370746460E2
6.651891930E3,9.370860596E2
6.651991930E3,9.370976562E2
6.652091930E3,9.371094971E2
6.652191930E3,9.371335449E2
6.652291930E3,9.371459351E2
6.652391930E3,9.371585693E2
6.652491930E3,9.371710815E2
6.652591930E3,9.371971436E2
6.652691930E3,9.372102661E2
6.652791930E3,9.372260742E2
6.652891930E3,9.372399902E2
6.652991930E3,9.372539062E2
6.653091930E3,9.372826538E2
6.653191930E3,9.372974854E2
6.653291930E3,9.373128052E2
6.653391930E3,9.373284302E2
6.653491930E3,9.373601074E2
6.653591930E3,9.373765259E2
6.653691930E3,9.373931274E2
6.653791930E3,9.374099731E2
6.653891930E3,9.374445190E2
6.653991930E3,9.374623413E2
6.654091930E3,9.374802856E2
6.654191930E3,9.374982300E2
6.654291930E3,9.375341797E2
6.654391930E3,9.375513916E2
6.654491930E3,9.375684204E2
6.654591930E3,9.375852661E2
6.654691930E3,9.376177979E2
6.654791930E3,9.376335449E2
6.654891930E3,9.376490479E2
6.654991930E3,9.376643677E2
6.655091930E3,9.376946411E2
6.655191930E3,9.377099609E2
6.655291930E3,9.377252808E2
6.655391930E3,9.377406006E2
6.655491930E3,9.377709351E2
6.655591930E3,9.377855835E2
6.655691930E3,9.378002930E2
6.655791930E3,9.378148193E2
6.655891930E3,9.378432617E2
6.655991930E3,9.378574829E2
6.656091930E3,9.378715210E2
6.656191930E3,9.378857422E2
6.656291930E3,9.379146729E2
6.656391930E3,9.379291992E2
6.656491930E3,9.379439087E2
6.656591930E3,9.379585571E2
6.656691930E3,9.379888916E2
6.656791930E3,9.380043335E2
6.656891930E3,9.380199585E2
6.656991930E3,9.380357666E2
6.657091930E3,9.380675049E2
6.657191930E3,9.380838623E2
6.657291930E3,9.381007690E2
6.657391930E3,9.381174927E2
6.657491930E3,9.381513672E2
6.657591930E3,9.381682739E2
6.657691930E3,9.381853027E2
6.657791930E3,9.382023315E2
6.657891930E3,9.382357788E2
6.657991930E3,9.382517090E2
6.658091930E3,9.382671509E2
6.658191930E3,9.382823486E2
6.658291930E3,9.383120117E2
6.658391930E3,9.383265381E2
6.658491930E3,9.383407593E2
6.658591930E3,9.383544922E2
6.658691930E3,9.383809204E2
6.658791930E3,9.383931274E2
6.658891930E3,9.384049683E2
6.658991930E3,9.384165649E2
6.659091930E3,9.384279175E2
6.659191930E3,9.384509277E2
6.659291930E3,9.384620361E2
6.659391930E3,9.384730835E2
6.659491930E3,9.384838867E2
6.659591930E3,9.385042114E2
6.659691930E3,9.385142212E2
6.659791930E3,9.385241699E2
6.659891930E3,9.385346680E2
6.659991930E3,9.385562134E2
6.660091930E3,9.385676270E2
6.660191930E3,9.385792236E2
6.660291930E3,9.385910645E2
6.660391930E3,9.386145020E2
6.660491930E3,9.386265259E2
6.660591930E3,9.386385498E2
6.660691930E3,9.386505737E2
6.660791930E3,9.386779175E2
6.660891930E3,9.386906128E2
6.660991930E3,9.387034302E2
6.661091930E3,9.387160645E2
6.661191930E3,9.387401123E2
6.661291930E3,9.387515259E2
6.661391930E3,9.387623291E2
6.661491930E3,9.387720337E2
6.661591930E3,9.387841797E2
6.661691930E3,9.387871704E2
6.661791930E3,9.387874756E2
6.661891930E3,9.387854614E2
6.661991930E3,9.387698364E2
6.662091930E3,9.387596436E2
6.662191930E3,9.387490234E2
6.662291930E3,9.387384033E2
6.662391930E3,9.387226562E2
6.662491930E3,9.387174683E2
6.662591930E3,9.387145386E2
6.662691930E3,9.387138672E2
6.662791930E3,9.387240601E2
6.662891930E3,9.387327881E2
6.662991930E3,9.387435913E2
6.663091930E3,9.387562256E2
6.663191930E3,9.387907715E2
6.663291930E3,9.388106079E2
6.663391930E3,9.388318481E2
